"cells"	"ct"	"umi"	"cdr"
"bBM473"	"bBM473"	"LY"	3008	0.0570466229391952
"bBM474"	"bBM474"	"MO"	3083	0.058074809430952
"bBM475"	"bBM475"	"LY"	3003	0.0532884240382911
"bBM476"	"bBM476"	"ER"	2969	0.0435738344265201
"bBM477"	"bBM477"	"ER"	3339	0.0626130118773267
"bBM478"	"bBM478"	"GR"	2851	0.0408792767239851
"bBM479"	"bBM479"	"DC"	2902	0.0548129764226201
"bBM480"	"bBM480"	"GR"	2603	0.054564793476334
"bBM482"	"bBM482"	"ER"	2383	0.0156709803226378
"bBM483"	"bBM483"	"ER"	2717	0.0530756957986173
"bBM484"	"bBM484"	"MO"	2819	0.0553447970218046
"bBM485"	"bBM485"	"ER"	3222	0.0583584470838504
"bBM486"	"bBM486"	"GR"	2066	0.0448856585711753
"bBM487"	"bBM487"	"GR"	2752	0.049530225137387
"bBM488"	"bBM488"	"MO"	3020	0.0560184364474384
"bBM490"	"bBM490"	"ER"	2464	0.00411274596702712
"bBM491"	"bBM491"	"MO"	3046	0.0555929799680908
"bBM492"	"bBM492"	"ER"	2261	0.0183300833185605
"bBM493"	"bBM493"	"ER"	3351	0.0616911895054068
"bBM494"	"bBM494"	"ER"	2832	0.0443538379719908
"bBM495"	"bBM495"	"ER"	3167	0.0586775394433611
"bBM496"	"bBM496"	"ER"	2248	0.0463393015422797
"bBM497"	"bBM497"	"MO"	2635	0.0504875022159192
"bBM498"	"bBM498"	"MK"	2571	0.052579329906045
"bBM499"	"bBM499"	"MK"	2669	0.0544229746498848
"bBM500"	"bBM500"	"GR"	2792	0.0360219819180996
"bBM501"	"bBM501"	"GR"	3054	0.0593511788689949
"bBM502"	"bBM502"	"GR"	3023	0.0557702535011523
"bBM503"	"bBM503"	"ER"	3208	0.0585711753235242
"bBM504"	"bBM504"	"ER"	2428	0.048005672753058
"bBM505"	"bBM505"	"GR"	2602	0.0499911363233469
"bBM506"	"bBM506"	"GR"	3202	0.0556638893813154
"bBM507"	"bBM507"	"ER"	2923	0.0561602552738876
"bBM508"	"bBM508"	"ER"	2368	0.0443538379719908
"bBM509"	"bBM509"	"ER"	2528	0.0474029427406488
"bBM510"	"bBM510"	"ER"	2805	0.0498138627902854
"bBM511"	"bBM511"	"ER"	2531	0.0490693139514271
"bBM512"	"bBM512"	"DC"	2573	0.0511965963481652
"bBM513"	"bBM513"	"MK"	2415	0.0499202269101223
"bBM514"	"bBM514"	"MO"	2463	0.0508420492820422
"bBM515"	"bBM515"	"MK"	2416	0.0478993086332211
"bBM516"	"bBM516"	"MK"	2885	0.0567984399929091
"bBM517"	"bBM517"	"ER"	2951	0.0581102641375643
"bBM518"	"bBM518"	"GR"	2766	0.0416238255628435
"bBM519"	"bBM519"	"ER"	2383	0.0494593157241624
"bBM520"	"bBM520"	"ER"	2280	0.04449565679844
"bBM521"	"bBM521"	"GR"	2620	0.0487502215919163
"bBM523"	"bBM523"	"MK"	2658	0.0529338769721681
"bBM524"	"bBM524"	"ER"	2808	0.0531111505052296
"bBM525"	"bBM525"	"LY"	2573	0.0496365892572239
"bBM526"	"bBM526"	"DC"	2248	0.0486084027654671
"bBM527"	"bBM527"	"MK"	2108	0.0451692962240737
"bBM528"	"bBM528"	"ER"	2890	0.0562666193937245
"bBM529"	"bBM529"	"ER"	2413	0.0417301896826804
"bBM530"	"bBM530"	"LY"	2225	0.0427938308810495
"bBM531"	"bBM531"	"ER"	1890	0.0165218932813331
"bBM532"	"bBM532"	"DC"	2094	0.0441056550257047
"bBM534"	"bBM534"	"ER"	2286	0.0468711221414643
"bBM535"	"bBM535"	"ER"	2710	0.0519411451870236
"bBM536"	"bBM536"	"MO"	2435	0.0485374933522425
"bBM537"	"bBM537"	"ER"	2713	0.0505229569225315
"bBM538"	"bBM538"	"ER"	2376	0.048360219819181
"bBM539"	"bBM539"	"ER"	2365	0.0484665839390179
"bBM540"	"bBM540"	"DC"	2166	0.0458074809430952
"bBM541"	"bBM541"	"ER"	2377	0.0442474738521539
"bBM542"	"bBM542"	"ER"	2065	0.0413047332033327
"bBM543"	"bBM543"	"MO"	2502	0.0480765821662826
"bBM545"	"bBM545"	"ER"	2288	0.0445665662116646
"bBM546"	"bBM546"	"DC"	2363	0.047544761567098
"bBM547"	"bBM547"	"BA"	2041	0.0419783726289665
"bBM548"	"bBM548"	"DC"	1905	0.0401347278851268
"bBM549"	"bBM549"	"GR"	2158	0.0451338415174614
"bBM550"	"bBM550"	"ER"	2258	0.0430065591207233
"bBM551"	"bBM551"	"ER"	2129	0.0289310405956391
"bBM552"	"bBM552"	"GR"	1897	0.0420847367488034
"bBM553"	"bBM553"	"MK"	2161	0.0454529338769722
"bBM554"	"bBM554"	"ER"	1965	0.0396738166991668
"bBM555"	"bBM555"	"BA"	2671	0.0526502393192696
"bBM556"	"bBM556"	"ER"	2744	0.0522602375465343
"bBM557"	"bBM557"	"ER"	1818	0.0109555043432016
"bBM558"	"bBM558"	"ER"	1928	0.0389647225669208
"bBM559"	"bBM559"	"MO"	2630	0.0517993263605744
"bBM560"	"bBM560"	"DC"	2113	0.0403120014181883
"bBM561"	"bBM561"	"MO"	2311	0.0473320333274242
"bBM562"	"bBM562"	"GR"	2556	0.0509838681084914
"bBM563"	"bBM563"	"DC"	1611	0.0340365183478107
"bBM564"	"bBM564"	"GR"	1971	0.0389292678603085
"bBM565"	"bBM565"	"DC"	2216	0.0469420315546889
"bBM566"	"bBM566"	"ER"	2334	0.0475093068604857
"bBM567"	"bBM567"	"GR"	2117	0.0440347456124801
"bBM568"	"bBM568"	"GR"	2445	0.0466229391951782
"bBM569"	"bBM569"	"LY"	2428	0.0508420492820422
"bBM570"	"bBM570"	"MO"	1953	0.0390001772735331
"bBM571"	"bBM571"	"ER"	2394	0.0497074986704485
"bBM572"	"bBM572"	"LY"	1801	0.03864563020741
"bBM573"	"bBM573"	"DC"	2205	0.0449565679843999
"bBM574"	"bBM574"	"GR"	2266	0.0416592802694558
"bBM575"	"bBM575"	"ER"	2002	0.00999822726466939
"bBM576"	"bBM576"	"LY"	2211	0.0442474738521539
"bBM577"	"bBM577"	"DC"	1829	0.0419429179223542
"bBM578"	"bBM578"	"ER"	2039	0.0339656089345861
"bBM579"	"bBM579"	"ER"	2310	0.0432901967736217
"bBM580"	"bBM580"	"LY"	2211	0.0447792944513384
"bBM581"	"bBM581"	"GR"	2110	0.0439992909058678
"bBM583"	"bBM583"	"ER"	2216	0.0461974827158305
"bBM584"	"bBM584"	"BA"	1843	0.0394965431661053
"bBM585"	"bBM585"	"DC"	1859	0.0372628966495302
"bBM586"	"bBM586"	"ER"	1628	0.0038291083141287
"bBM587"	"bBM587"	"MO"	1866	0.03864563020741
"bBM588"	"bBM588"	"DC"	1834	0.0374047154759794
"bBM589"	"bBM589"	"GR"	2236	0.0298528629675589
"bBM590"	"bBM590"	"ER"	1695	0.0338592448147492
"bBM591"	"bBM591"	"MO"	2059	0.0454883885835845
"bBM592"	"bBM592"	"LY"	1676	0.0341783371742599
"bBM593"	"bBM593"	"ER"	2168	0.0463038468356674
"bBM594"	"bBM594"	"GR"	1860	0.0393901790462684
"bBM595"	"bBM595"	"ER"	2234	0.04449565679844
"bBM596"	"bBM596"	"GR"	1879	0.0399219996454529
"bBM597"	"bBM597"	"ER"	1674	0.0345683389469952
"bBM598"	"bBM598"	"DC"	1693	0.0335756071618507
"bBM599"	"bBM599"	"ER"	1967	0.0374047154759794
"bBM601"	"bBM601"	"DC"	1612	0.0360574366247119
"bBM602"	"bBM602"	"GR"	2131	0.031377415351888
"bBM603"	"bBM603"	"LY"	1663	0.0390356319801454
"bBM604"	"bBM604"	"DC"	2072	0.042510193228151
"bBM605"	"bBM605"	"GR"	1645	0.0352774330792413
"bBM606"	"bBM606"	"ER"	1578	0.0037936536075164
"bBM607"	"bBM607"	"GR"	2056	0.0299592270873959
"bBM608"	"bBM608"	"ER"	1600	0.0349937954263428
"bBM609"	"bBM609"	"DC"	1544	0.0347456124800567
"bBM610"	"bBM610"	"BA"	1767	0.0379719907817763
"bBM611"	"bBM611"	"MO"	1923	0.0408083673107605
"bBM612"	"bBM612"	"LY"	1740	0.0366247119305088
"bBM613"	"bBM613"	"ER"	1783	0.037936536075164
"bBM614"	"bBM614"	"MK"	1605	0.0368374401701826
"bBM615"	"bBM615"	"LY"	1535	0.0327956036163801
"bBM616"	"bBM616"	"ER"	1407	0.00365183478106719
"bBM617"	"bBM617"	"BA"	1757	0.0389647225669208
"bBM618"	"bBM618"	"MO"	1873	0.0395319978727176
"bBM619"	"bBM619"	"ER"	1409	0.00780003545470661
"bBM620"	"bBM620"	"BA"	1848	0.0408083673107605
"bBM621"	"bBM621"	"MO"	1962	0.0416947349760681
"bBM622"	"bBM622"	"ER"	1823	0.0375465343024286
"bBM623"	"bBM623"	"ER"	1714	0.0253501152277965
"bBM624"	"bBM624"	"MO"	1570	0.0331146959758908
"bBM625"	"bBM625"	"MO"	1222	0.0280446729303315
"bBM627"	"bBM627"	"LY"	1593	0.0331856053891154
"bBM628"	"bBM628"	"MO"	1576	0.0342847012940968
"bBM630"	"bBM630"	"ER"	1582	0.0337883354015246
"bBM631"	"bBM631"	"GR"	1747	0.0288601311824145
"bBM632"	"bBM632"	"ER"	1748	0.0343910654139337
"bBM633"	"bBM633"	"GR"	1720	0.0347456124800567
"bBM634"	"bBM634"	"DC"	1397	0.0318028718312356
"bBM635"	"bBM635"	"MO"	1314	0.0304555929799681
"bBM636"	"bBM636"	"BA"	1725	0.0381847190214501
"bBM638"	"bBM638"	"GR"	1369	0.0283283105832299
"bBM639"	"bBM639"	"MO"	1519	0.0335756071618507
"bBM640"	"bBM640"	"DC"	1626	0.0348165218932813
"bBM641"	"bBM641"	"GR"	1766	0.0372983513561425
"bBM642"	"bBM642"	"ER"	1902	0.0404892749512498
"bBM643"	"bBM643"	"DC"	1541	0.0349583407197305
"bBM644"	"bBM644"	"MK"	1472	0.0316965077113987
"bBM645"	"bBM645"	"DC"	1479	0.0346392483602198
"bBM646"	"bBM646"	"LY"	1286	0.0288955858890268
"bBM647"	"bBM647"	"DC"	1333	0.0295337706080482
"bBM648"	"bBM648"	"ER"	1683	0.0361283460379365
"bBM649"	"bBM649"	"GR"	1573	0.031731962418011
"bBM650"	"bBM650"	"ER"	1516	0.035596525438752
"bBM651"	"bBM651"	"DC"	1496	0.0327246942031555
"bBM652"	"bBM652"	"BA"	1426	0.0322992377238078
"bBM653"	"bBM653"	"DC"	1574	0.0355256160255274
"bBM654"	"bBM654"	"LY"	1271	0.0307746853394788
"bBM656"	"bBM656"	"GR"	1480	0.0312710512320511
"bBM657"	"bBM657"	"GR"	1340	0.0294983159014359
"bBM658"	"bBM658"	"LY"	1230	0.0282574011700053
"bBM659"	"bBM659"	"GR"	1587	0.0327601489097678
"bBM660"	"bBM660"	"DC"	1501	0.0337174259882999
"bBM661"	"bBM661"	"ER"	1532	0.0346392483602198
"bBM662"	"bBM662"	"DC"	1501	0.0315901435915618
"bBM664"	"bBM664"	"DC"	1456	0.0312710512320511
"bBM665"	"bBM665"	"GR"	1627	0.0320510547775217
"bBM666"	"bBM666"	"MK"	1566	0.0348519765998936
"bBM667"	"bBM667"	"GR"	1368	0.0294274064882113
"bBM668"	"bBM668"	"ER"	1391	0.0325119659634817
"bBM669"	"bBM669"	"ER"	1212	0.0259882999468179
"bBM670"	"bBM670"	"BA"	1636	0.0359865272114873
"bBM671"	"bBM671"	"GR"	1014	0.0202800921822372
"bBM672"	"bBM672"	"BA"	1573	0.0324765112568694
"bBM675"	"bBM675"	"ER"	1708	0.0362701648643857
"bBM676"	"bBM676"	"ER"	1175	0.0255982981740826
"bBM677"	"bBM677"	"DC"	1447	0.0330792412692785
"bBM678"	"bBM678"	"ER"	1556	0.0346037936536075
"bBM679"	"bBM679"	"GR"	1424	0.0298174082609466
"bBM680"	"bBM680"	"MO"	1208	0.0267683034922886
"bBM681"	"bBM681"	"GR"	1351	0.0285410388229037
"bBM682"	"bBM682"	"ER"	1537	0.0354901613189151
"bBM683"	"bBM683"	"BA"	1278	0.0283992199964545
"bBM684"	"bBM684"	"ER"	1182	0.00840276546711576
"bBM685"	"bBM685"	"LY"	1506	0.0331856053891154
"bBM686"	"bBM686"	"GR"	1421	0.0330083318560539
"bBM687"	"bBM687"	"MO"	1147	0.0258464811203687
"bBM688"	"bBM688"	"BA"	1230	0.0286119482361283
"bBM690"	"bBM690"	"GR"	1389	0.0333274242155646
"bBM691"	"bBM691"	"GR"	1597	0.0369083495834072
"bBM692"	"bBM692"	"DC"	1201	0.0282928558766176
"bBM693"	"bBM693"	"BA"	1084	0.025172841694735
"bBM694"	"bBM694"	"DC"	1303	0.0315901435915618
"bBM695"	"bBM695"	"ER"	1466	0.0328665130296047
"bBM696"	"bBM696"	"ER"	1179	0.0261655734798795
"bBM698"	"bBM698"	"ER"	1391	0.0296401347278851
"bBM699"	"bBM699"	"GR"	1121	0.0202091827690126
"bBM700"	"bBM700"	"GR"	1456	0.0262719375997164
"bBM701"	"bBM701"	"MK"	1278	0.0295692253146605
"bBM702"	"bBM702"	"LY"	1174	0.0271583052650239
"bBM703"	"bBM703"	"LY"	1285	0.0294274064882113
"bBM704"	"bBM704"	"ER"	1236	0.0283637652898422
"bBM705"	"bBM705"	"BA"	1383	0.0324765112568694
"bBM706"	"bBM706"	"GR"	1064	0.0250664775748981
"bBM707"	"bBM707"	"ER"	1665	0.0354192519056905
"bBM708"	"bBM708"	"GR"	1185	0.0283283105832299
"bBM709"	"bBM709"	"ER"	1449	0.0317674171246233
"bBM711"	"bBM711"	"MK"	1382	0.0329728771494416
"bBM713"	"bBM713"	"DC"	1157	0.0271583052650239
"bBM714"	"bBM714"	"ER"	1290	0.0299592270873959
"bBM715"	"bBM715"	"DC"	1084	0.0257046622939195
"bBM716"	"bBM716"	"GR"	1193	0.0261655734798795
"bBM717"	"bBM717"	"BA"	1313	0.0314128700585003
"bBM718"	"bBM718"	"GR"	842	0.0199609998227265
"bBM719"	"bBM719"	"LY"	1142	0.0270873958517993
"bBM720"	"bBM720"	"GR"	1904	0.0310583229923772
"bBM721"	"bBM721"	"ER"	1196	0.0266264846658394
"bBM722"	"bBM722"	"DC"	1036	0.0255628434674703
"bBM723"	"bBM723"	"MK"	1001	0.025172841694735
"bBM724"	"bBM724"	"MK"	1211	0.0270873958517993
"bBM725"	"bBM725"	"DC"	965	0.0234355610707321
"bBM726"	"bBM726"	"ER"	1268	0.0286119482361283
"bBM727"	"bBM727"	"GR"	1182	0.0268746676121255
"bBM728"	"bBM728"	"ER"	1397	0.0275837617443716
"bBM729"	"bBM729"	"GR"	1061	0.0244992022691012
"bBM730"	"bBM730"	"DC"	1250	0.028682857649353
"bBM731"	"bBM731"	"LY"	868	0.0199609998227265
"bBM732"	"bBM732"	"GR"	1022	0.0241801099095905
"bBM733"	"bBM733"	"ER"	1205	0.0276546711575962
"bBM734"	"bBM734"	"DC"	1099	0.027512852331147
"bBM735"	"bBM735"	"ER"	1100	0.0257755717071441
"bBM736"	"bBM736"	"GR"	1044	0.024711930508775
"bBM738"	"bBM738"	"GR"	1051	0.0248892040418366
"bBM739"	"bBM739"	"ER"	1086	0.0258464811203687
"bBM740"	"bBM740"	"ER"	1054	0.0253146605211842
"bBM741"	"bBM741"	"ER"	950	0.00492820421911009
"bBM742"	"bBM742"	"DC"	920	0.0232582875376706
"bBM744"	"bBM744"	"BA"	1041	0.0265910299592271
"bBM746"	"bBM746"	"GR"	851	0.018968268037582
"bBM747"	"bBM747"	"MK"	1228	0.0282574011700053
"bBM748"	"bBM748"	"ER"	1025	0.0242155646162028
"bBM750"	"bBM750"	"ER"	1269	0.0304910476865804
"bBM752"	"bBM752"	"MO"	1029	0.0249246587484489
"bBM753"	"bBM753"	"ER"	1228	0.00712639602907286
"bBM754"	"bBM754"	"LY"	1016	0.025527388760858
"bBM755"	"bBM755"	"DC"	747	0.0192519056904804
"bBM756"	"bBM756"	"BA"	1011	0.0245346569757135
"bBM758"	"bBM758"	"GR"	930	0.0224782839922
"bBM759"	"bBM759"	"GR"	877	0.019783726289665
"bBM760"	"bBM760"	"GR"	840	0.0212019145541571
"bBM762"	"bBM762"	"DC"	784	0.019322815103705
"bBM764"	"bBM764"	"ER"	799	0.0063109377769899
"bBM765"	"bBM765"	"MO"	893	0.0209891863144832
"bBM768"	"bBM768"	"GR"	1177	0.0260592093600425
"bBM769"	"bBM769"	"GR"	1065	0.0196419074632157
"bBM770"	"bBM770"	"ER"	1016	0.0251019322815104
"bBM771"	"bBM771"	"ER"	1180	0.028576493529516
"bBM773"	"bBM773"	"MK"	841	0.0207410033681971
"bBM775"	"bBM775"	"ER"	1007	0.0256337528806949
"bBM776"	"bBM776"	"BA"	772	0.0191809962772558
"bBM777"	"bBM777"	"GR"	1015	0.0243219287360397
"bBM778"	"bBM778"	"MO"	880	0.0212373692607694
"bBM781"	"bBM781"	"ER"	934	0.0225491934054246
"bBM787"	"bBM787"	"GR"	1014	0.0222301010459138
"bBM789"	"bBM789"	"ER"	809	0.0185073568516221
"bBM790"	"bBM790"	"MK"	961	0.0240737457897536
"bBM792"	"bBM792"	"ER"	761	0.00439638361992555
"bBM794"	"bBM794"	"ER"	1125	0.00343910654139337
"bBM797"	"bBM797"	"GR"	824	0.0201028186491757
"bBM798"	"bBM798"	"DC"	828	0.0212728239673817
"bBM800"	"bBM800"	"GR"	840	0.0207055486615848
"bBM801"	"bBM801"	"LY"	775	0.0206700939549725
"bBM803"	"bBM803"	"ER"	853	0.0210246410210955
"bBM804"	"bBM804"	"GR"	796	0.0186846303846836
"bBM807"	"bBM807"	"BA"	858	0.0218755539797908
"bBM812"	"bBM812"	"ER"	833	0.0191809962772558
"bBM817"	"bBM817"	"ER"	821	0.0208828221946463
"bBM819"	"bBM819"	"ER"	764	0.0192873603970927
"bBM824"	"bBM824"	"GR"	737	0.0172309874135792
"bBM842"	"bBM842"	"GR"	14496	0.153164332565148
"bBM843"	"bBM843"	"GR"	16206	0.170856231164687
"bBM844"	"bBM844"	"GR"	14884	0.159368906222301
"bBM846"	"bBM846"	"GR"	13199	0.142811558234356
"bBM847"	"bBM847"	"GR"	14937	0.151178868994859
"bBM848"	"bBM848"	"GR"	10249	0.121148732494239
"bBM850"	"bBM850"	"GR"	12853	0.142208828221946
"bBM851"	"bBM851"	"ER"	11027	0.13086332210601
"bBM852"	"bBM852"	"MO"	11925	0.140790639957454
"bBM853"	"bBM853"	"GR"	12093	0.141747917035987
"bBM854"	"bBM854"	"GR"	13034	0.146498847722035
"bBM855"	"bBM855"	"GR"	11008	0.128168764403475
"bBM856"	"bBM856"	"GR"	10405	0.128913313242333
"bBM857"	"bBM857"	"GR"	9219	0.111965963481652
"bBM858"	"bBM858"	"DC"	9942	0.125722389647226
"bBM859"	"bBM859"	"GR"	9850	0.11994327246942
"bBM860"	"bBM860"	"GR"	10029	0.121609643680199
"bBM861"	"bBM861"	"GR"	8943	0.11193050877504
"bBM862"	"bBM862"	"GR"	12177	0.144867931217869
"bBM863"	"bBM863"	"GR"	9516	0.121680553093423
"bBM864"	"bBM864"	"GR"	11572	0.124126927849672
"bBM865"	"bBM865"	"MO"	10696	0.122318737812445
"bBM866"	"bBM866"	"GR"	10762	0.130366956213437
"bBM867"	"bBM867"	"GR"	9131	0.109094132246056
"bBM868"	"bBM868"	"MO"	8733	0.118205991845417
"bBM870"	"bBM870"	"GR"	11222	0.127601489097678
"bBM871"	"bBM871"	"MO"	10715	0.127707853217515
"bBM872"	"bBM872"	"GR"	10338	0.116965077113987
"bBM873"	"bBM873"	"GR"	9811	0.120829640134728
"bBM874"	"bBM874"	"ER"	10996	0.139975181705371
"bBM875"	"bBM875"	"GR"	8699	0.112107782308101
"bBM876"	"bBM876"	"GR"	8080	0.10916504165928
"bBM877"	"bBM877"	"GR"	10030	0.113029604680021
"bBM878"	"bBM878"	"MO"	8891	0.116220528275129
"bBM879"	"bBM879"	"GR"	9236	0.122637830171955
"bBM880"	"bBM880"	"GR"	9311	0.120900549547952
"bBM881"	"bBM881"	"ER"	8112	0.10608048218401
"bBM882"	"bBM882"	"MO"	9220	0.122035100159546
"bBM883"	"bBM883"	"GR"	8944	0.107250487502216
"bBM884"	"bBM884"	"GR"	9596	0.113384151746144
"bBM885"	"bBM885"	"GR"	10927	0.127140577911718
"bBM886"	"bBM886"	"GR"	8104	0.112143237014714
"bBM887"	"bBM887"	"MO"	8585	0.117213260060273
"bBM888"	"bBM888"	"GR"	9937	0.123134196064528
"bBM889"	"bBM889"	"GR"	9963	0.119872363056196
"bBM890"	"bBM890"	"GR"	9702	0.125616025527389
"bBM891"	"bBM891"	"ER"	7748	0.108278673993973
"bBM892"	"bBM892"	"GR"	8799	0.104201382733558
"bBM894"	"bBM894"	"GR"	10373	0.124765112568693
"bBM895"	"bBM895"	"GR"	9391	0.122779648998405
"bBM896"	"bBM896"	"GR"	8937	0.112887785853572
"bBM897"	"bBM897"	"GR"	7977	0.103705016840986
"bBM898"	"bBM898"	"GR"	8642	0.0982804467293033
"bBM899"	"bBM899"	"GR"	7886	0.106151391597235
"bBM900"	"bBM900"	"GR"	10150	0.1236305619571
"bBM901"	"bBM901"	"GR"	9433	0.115192341783372
"bBM902"	"bBM902"	"GR"	8432	0.103634107427761
"bBM903"	"bBM903"	"GR"	8399	0.107392306328665
"bBM904"	"bBM904"	"GR"	10489	0.12533238787449
"bBM905"	"bBM905"	"GR"	8613	0.112639602907286
"bBM906"	"bBM906"	"MO"	8457	0.117071441233824
"bBM907"	"bBM907"	"GR"	10129	0.12086509484134
"bBM908"	"bBM908"	"ER"	6468	0.0949831590143592
"bBM909"	"bBM909"	"GR"	8497	0.107321396915441
"bBM910"	"bBM910"	"GR"	6833	0.0948767948945222
"bBM912"	"bBM912"	"MO"	8325	0.110512320510548
"bBM913"	"bBM913"	"MO"	7425	0.10469774862613
"bBM914"	"bBM914"	"GR"	8055	0.105938663357561
"bBM915"	"bBM915"	"GR"	8590	0.115192341783372
"bBM916"	"bBM916"	"GR"	8253	0.115511434142882
"bBM917"	"bBM917"	"GR"	9399	0.120581457188442
"bBM918"	"bBM918"	"GR"	10053	0.130154227973764
"bBM919"	"bBM919"	"MO"	7412	0.10561957099805
"bBM920"	"bBM920"	"GR"	7032	0.0992731785144478
"bBM921"	"bBM921"	"GR"	7092	0.0995213614607339
"bBM922"	"bBM922"	"GR"	10138	0.120156000709094
"bBM924"	"bBM924"	"GR"	9265	0.116645984754476
"bBM925"	"bBM925"	"MO"	7910	0.107037759262542
"bBM927"	"bBM927"	"GR"	9666	0.12008509129587
"bBM928"	"bBM928"	"GR"	6950	0.074703066832122
"bBM929"	"bBM929"	"MO"	6498	0.0962949831590144
"bBM930"	"bBM930"	"GR"	9610	0.118276901258642
"bBM931"	"bBM931"	"GR"	9786	0.125828753767063
"bBM932"	"bBM932"	"GR"	6401	0.0932458783903563
"bBM933"	"bBM933"	"ER"	5819	0.0854103882290374
"bBM935"	"bBM935"	"GR"	8429	0.11455415706435
"bBM936"	"bBM936"	"GR"	8822	0.120120546002482
"bBM937"	"bBM937"	"GR"	7968	0.0994504520475093
"bBM938"	"bBM938"	"GR"	8576	0.10746321574189
"bBM939"	"bBM939"	"GR"	7917	0.107037759262542
"bBM940"	"bBM940"	"GR"	8423	0.0996986349937954
"bBM941"	"bBM941"	"ER"	6412	0.0930686048572948
"bBM942"	"bBM942"	"GR"	6938	0.0945577025350115
"bBM943"	"bBM943"	"ER"	7186	0.103563198014536
"bBM944"	"bBM944"	"GR"	8415	0.115511434142882
"bBM945"	"bBM945"	"GR"	8183	0.110618684630385
"bBM946"	"bBM946"	"MO"	6410	0.0944867931217869
"bBM947"	"bBM947"	"MO"	8986	0.118666903031377
"bBM948"	"bBM948"	"GR"	7745	0.10870413047332
"bBM949"	"bBM949"	"GR"	8250	0.100762276192165
"bBM950"	"bBM950"	"GR"	8279	0.113135968799858
"bBM951"	"bBM951"	"ER"	6723	0.0997340897004077
"bBM952"	"bBM952"	"MO"	8195	0.116043254742067
"bBM953"	"bBM953"	"GR"	8008	0.105016840985641
"bBM954"	"bBM954"	"GR"	6610	0.0774330792412693
"bBM955"	"bBM955"	"GR"	8102	0.100797730898777
"bBM956"	"bBM956"	"GR"	8236	0.105371388051764
"bBM957"	"bBM957"	"MO"	6615	0.0958340719730544
"bBM958"	"bBM958"	"GR"	8290	0.109413224605566
"bBM959"	"bBM959"	"GR"	9030	0.114447792944513
"bBM960"	"bBM960"	"MO"	7617	0.0996277255805708
"bBM961"	"bBM961"	"ER"	6725	0.097890444956568
"bBM962"	"bBM962"	"GR"	8723	0.106966849849317
"bBM963"	"bBM963"	"ER"	6754	0.0970040772912604
"bBM964"	"bBM964"	"GR"	7024	0.0948767948945222
"bBM965"	"bBM965"	"MO"	7892	0.103669562134373
"bBM966"	"bBM966"	"GR"	8185	0.107498670448502
"bBM967"	"bBM967"	"GR"	7161	0.105052295692253
"bBM968"	"bBM968"	"ER"	5964	0.0891685871299415
"bBM969"	"bBM969"	"GR"	7643	0.106115936890622
"bBM970"	"bBM970"	"ER"	5558	0.0856231164687112
"bBM971"	"bBM971"	"GR"	7322	0.102038645630207
"bBM972"	"bBM972"	"ER"	5172	0.0843467470306683
"bBM973"	"bBM973"	"GR"	8596	0.115334160609821
"bBM974"	"bBM974"	"GR"	8201	0.110973231696508
"bBM975"	"bBM975"	"ER"	7300	0.096720439638362
"bBM976"	"bBM976"	"GR"	7128	0.0977486261301188
"bBM977"	"bBM977"	"GR"	8074	0.10469774862613
"bBM978"	"bBM978"	"GR"	7365	0.0995568161673462
"bBM979"	"bBM979"	"GR"	9151	0.112214146427938
"bBM980"	"bBM980"	"MO"	6791	0.0971104414110973
"bBM981"	"bBM981"	"GR"	8619	0.105690480411275
"bBM982"	"bBM982"	"MO"	6472	0.0968977131714235
"bBM983"	"bBM983"	"GR"	6779	0.0992731785144478
"bBM984"	"bBM984"	"MO"	6322	0.0945931572416238
"bBM985"	"bBM985"	"GR"	6985	0.099414997340897
"bBM986"	"bBM986"	"GR"	7203	0.101684098564084
"bBM987"	"bBM987"	"MO"	6583	0.0980322637830172
"bBM988"	"bBM988"	"GR"	7853	0.108172309874136
"bBM989"	"bBM989"	"ER"	7516	0.106789576316256
"bBM990"	"bBM990"	"GR"	9573	0.114022336465166
"bBM991"	"bBM991"	"GR"	8097	0.107995036341074
"bBM992"	"bBM992"	"GR"	7123	0.101116823258288
"bBM993"	"bBM993"	"GR"	8500	0.105016840985641
"bBM994"	"bBM994"	"GR"	7301	0.0993440879276724
"bBM995"	"bBM995"	"GR"	6014	0.0894876794894522
"bBM996"	"bBM996"	"ER"	7364	0.0997340897004077
"bBM997"	"bBM997"	"GR"	6537	0.0917567807126396
"bBM998"	"bBM998"	"ER"	6985	0.0994859067541216
"bBM999"	"bBM999"	"GR"	7767	0.106825031022868
"bBM1000"	"bBM1000"	"GR"	7816	0.111965963481652
"bBM1001"	"bBM1001"	"GR"	8137	0.111788689948591
"bBM1002"	"bBM1002"	"ER"	5233	0.0867576670803049
"bBM1004"	"bBM1004"	"MO"	5899	0.0907995036341074
"bBM1005"	"bBM1005"	"GR"	6888	0.0941677007622762
"bBM1006"	"bBM1006"	"GR"	8367	0.10870413047332
"bBM1008"	"bBM1008"	"GR"	8977	0.121751462506648
"bBM1009"	"bBM1009"	"MO"	6047	0.0921822371919872
"bBM1010"	"bBM1010"	"MO"	6497	0.0968977131714235
"bBM1011"	"bBM1011"	"MO"	6361	0.094025881935827
"bBM1013"	"bBM1013"	"GR"	6488	0.095904981386279
"bBM1014"	"bBM1014"	"ER"	5893	0.0873249423861018
